"URL","Title","DateTime"
"https://www.msn.com/en-sg/","MSN SG - Latest News, Outlook, Skype, Hotmail, Bing","2019-10-15 16:45:13"
"https://www.msn.com/","","2019-10-15 16:45:13"
"http://msn.com/","","2019-10-15 16:45:12"
"http://www.msn.com/","","2019-10-15 16:45:12"
"http://yahoo.com/","","2019-10-15 16:44:58"
"http://facebook.com/","","2019-10-15 16:44:40"
"https://facebook.com/","","2019-10-15 16:44:40"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 16:43:35"
"http://facebook.com/","","2019-10-15 16:43:34"
"https://facebook.com/","","2019-10-15 16:43:34"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 16:43:10"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 16:43:09"
"http://facebook.com/","","2019-10-15 16:43:05"
"https://facebook.com/","","2019-10-15 16:43:05"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 16:43:01"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 16:43:00"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 16:30:08"
"http://facebook.com/","","2019-10-15 16:30:06"
"https://facebook.com/","","2019-10-15 16:30:06"
"https://www.msn.com/en-sg/","MSN SG - Latest News, Outlook, Skype, Hotmail, Bing","2019-10-15 16:28:28"
"http://msn.com/","","2019-10-15 16:28:23"
"http://www.msn.com/","","2019-10-15 16:28:23"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 16:28:18"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 16:28:16"
"http://facebook.com/","","2019-10-15 16:28:13"
"https://facebook.com/","","2019-10-15 16:28:13"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 16:27:53"
"https://www.yahoo.com/","","2019-10-15 16:27:52"
"https://yahoo.com/","","2019-10-15 16:27:50"
"http://yahoo.com/","","2019-10-15 16:27:49"
"https://www.google.com/","Google","2019-10-15 16:27:45"
"https://yahoo.com/","","2019-10-15 16:27:25"
"http://yahoo.com/","","2019-10-15 16:27:16"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 16:24:54"
"http://facebook.com/","","2019-10-15 16:24:29"
"https://facebook.com/","","2019-10-15 16:24:29"
"https://www.yahoo.com/","","2019-10-15 16:24:09"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 16:24:09"
"https://yahoo.com/","","2019-10-15 16:24:08"
"http://yahoo.com/","","2019-10-15 16:24:06"
"https://www.yahoo.com/","","2019-10-15 16:17:38"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 16:17:38"
"http://yahoo.com/","","2019-10-15 16:17:37"
"https://yahoo.com/","","2019-10-15 16:17:37"
"https://sg.yahoo.com/","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 16:17:34"
"http://www.yahoo.com.sg/","","2019-10-15 16:17:34"
"https://yahoo.com/","","2019-10-15 16:16:20"
"https://www.yahoo.com/","","2019-10-15 16:16:20"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 16:16:20"
"http://yahoo.com/","","2019-10-15 16:16:19"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 16:16:15"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 16:16:10"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 16:16:09"
"https://sohu.com/","搜狐","2019-10-15 16:01:50"
"https://www.speedtest.net/","Speedtest by Ookla - The Global Broadband Speed Test","2019-10-15 16:01:10"
"https://speedtest.net/","","2019-10-15 16:01:09"
"https://www.baidu.com/","百度一下，你就知道","2019-10-15 16:00:35"
"https://www.baidu.com/baidu.html?from=noscript","百度一下，你就知道","2019-10-15 16:00:35"
"https://baidu.com/","","2019-10-15 16:00:32"
"https://www.google.com/url?q=https://whynohttps.com/&sa=U&ved=2ahUKEwiauvuB5p3lAhXaX30KHYyBC4UQFjAAegQIBhAB&usg=AOvVaw0HA-oRdR1-L083mLUKQGR5","","2019-10-15 16:00:22"
"https://whynohttps.com/","Why No HTTPS? The World's Largest Websites Not Redirecting Insecure Requests to HTTPS","2019-10-15 16:00:22"
"https://www.google.com/search?client=firefox-b-d&q=website+that+is+not+https","website that is not https - Google Search","2019-10-15 16:00:18"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 16:00:14"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 16:00:13"
"http://facebook.com/","","2019-10-15 16:00:11"
"https://facebook.com/","","2019-10-15 16:00:11"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 16:00:05"
"https://yahoo.com/","","2019-10-15 16:00:04"
"https://www.yahoo.com/","","2019-10-15 16:00:04"
"http://yahoo.com/","","2019-10-15 16:00:02"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 16:00:01"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 16:00:00"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 15:55:40"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 15:55:39"
"http://facebook.com/","","2019-10-15 15:55:36"
"https://facebook.com/","","2019-10-15 15:55:36"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:55:34"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:55:33"
"https://www.yahoo.com/","","2019-10-15 15:54:22"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:54:22"
"https://yahoo.com/","","2019-10-15 15:54:21"
"http://yahoo.com/","","2019-10-15 15:54:20"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:54:18"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:54:17"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:48:07"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:48:06"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 15:47:17"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 15:47:16"
"http://facebook.com/","","2019-10-15 15:47:13"
"https://facebook.com/","","2019-10-15 15:47:13"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:47:09"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:47:08"
"http://yahoo.com/","","2019-10-15 15:45:22"
"https://yahoo.com/","","2019-10-15 15:45:22"
"https://www.yahoo.com/","","2019-10-15 15:45:22"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:45:22"
"https://yahoo.com/","","2019-10-15 15:44:49"
"https://www.yahoo.com/","","2019-10-15 15:44:49"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:44:49"
"http://yahoo.com/","","2019-10-15 15:44:48"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:44:47"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:44:47"
"http://yahoo.com/","","2019-10-15 15:43:42"
"https://yahoo.com/","","2019-10-15 15:43:42"
"https://www.yahoo.com/","","2019-10-15 15:43:42"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:43:42"
"https://yahoo.com/","","2019-10-15 15:43:15"
"https://www.yahoo.com/","","2019-10-15 15:43:15"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:43:15"
"http://yahoo.com/","","2019-10-15 15:43:14"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 15:43:11"
"http://facebook.com/","","2019-10-15 15:43:10"
"https://facebook.com/","","2019-10-15 15:43:10"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 15:43:10"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:43:07"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:43:06"
"https://www.yahoo.com/","","2019-10-15 15:43:00"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:43:00"
"http://yahoo.com/","","2019-10-15 15:42:59"
"https://yahoo.com/","","2019-10-15 15:42:59"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:42:56"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:42:56"
"https://yahoo.com/","","2019-10-15 15:41:45"
"https://www.yahoo.com/","","2019-10-15 15:41:45"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:41:45"
"http://yahoo.com/","","2019-10-15 15:41:44"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:41:39"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:41:39"
"https://sg.yahoo.com/","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:36:54"
"https://www.google.com/url?q=https://sg.yahoo.com/&sa=U&ved=2ahUKEwjy-srj4J3lAhUYWX0KHUmqBrkQFjAAegQIBxAB&usg=AOvVaw0fhmbDUBJd9xaW0u_6aNTz","","2019-10-15 15:36:54"
"https://www.google.com/search?client=firefox-b-d&q=yahoo","yahoo - Google Search","2019-10-15 15:36:53"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:36:46"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:36:46"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 15:35:33"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 15:35:33"
"http://facebook.com/","","2019-10-15 15:35:32"
"https://facebook.com/","","2019-10-15 15:35:32"
"https://yahoo.com/","","2019-10-15 15:35:28"
"https://www.yahoo.com/","","2019-10-15 15:35:28"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:35:28"
"http://yahoo.com/","","2019-10-15 15:35:27"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:35:24"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:35:24"
"https://yahoo.com/","","2019-10-15 15:34:43"
"https://www.yahoo.com/","","2019-10-15 15:34:43"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:34:43"
"http://yahoo.com/","","2019-10-15 15:34:42"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:34:39"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:34:39"
"https://www.yahoo.com/","","2019-10-15 15:34:03"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:34:03"
"https://yahoo.com/","","2019-10-15 15:34:02"
"http://yahoo.com/","","2019-10-15 15:34:01"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:33:59"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:33:59"
"https://yahoo.com/","","2019-10-15 15:33:02"
"https://www.yahoo.com/","","2019-10-15 15:33:02"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:33:02"
"http://yahoo.com/","","2019-10-15 15:33:01"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:32:52"
"https://www.mozilla.org/en-US/firefox/69.0.3/whatsnew/?oldversion=65.0.2","","2019-10-15 15:32:52"
"https://www.mozilla.org/firefox/69.0.3/whatsnew/all/?oldversion=65.0.2","","2019-10-15 15:32:52"
"https://www.mozilla.org/en-US/firefox/69.0.3/whatsnew/all/?oldversion=65.0.2","Firefox Monitor — see if you’ve been in another company’s data breach","2019-10-15 15:32:52"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:32:51"
"https://sg.yahoo.com/","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:32:28"
"https://www.google.com/url?q=https://sg.yahoo.com/&sa=U&ved=2ahUKEwjQjdDk353lAhXjILcAHdghCB8QFjAAegQIBxAB&usg=AOvVaw2ADw9GXtB2Ko3Zxbo7ExlX","","2019-10-15 15:32:28"
"https://www.google.com/search?client=firefox-b-d&q=yahoo","yahoo - Google Search","2019-10-15 15:32:26"
"https://www.google.com/url?q=https://sg.yahoo.com/&sa=U&ved=2ahUKEwjWzbvT353lAhWG8HMBHf5CA6sQFjAAegQIBxAB&usg=AOvVaw0Gkh83APzOHhXBw95Exnzu","","2019-10-15 15:31:52"
"https://sg.yahoo.com/","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:31:52"
"https://www.google.com/search?client=firefox-b-d&q=yahoo","yahoo - Google Search","2019-10-15 15:31:51"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:30:32"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:30:31"
"https://www.youtube.com/","YouTube","2019-10-15 15:29:20"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:29:17"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:29:16"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:02:25"
"https://yahoo.com/","","2019-10-15 15:02:24"
"https://www.yahoo.com/","","2019-10-15 15:02:24"
"http://yahoo.com/","","2019-10-15 15:02:23"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:02:11"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:02:10"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 15:02:06"
"http://facebook.com/","","2019-10-15 15:02:05"
"https://facebook.com/","","2019-10-15 15:02:05"
"https://www.google.com/search?client=firefox-b-d&q=face","face - Google Search","2019-10-15 15:02:02"
"https://yahoo.com/","","2019-10-15 15:02:00"
"https://www.yahoo.com/","","2019-10-15 15:02:00"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:02:00"
"http://yahoo.com/","","2019-10-15 15:01:59"
"http://yahoo.com/","","2019-10-15 15:01:38"
"https://yahoo.com/","","2019-10-15 15:01:38"
"https://www.yahoo.com/","","2019-10-15 15:01:38"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:01:38"
"http://facebook.com/","","2019-10-15 15:01:33"
"https://facebook.com/","","2019-10-15 15:01:33"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 15:01:33"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:01:30"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:01:30"
"https://yahoo.com/","","2019-10-15 15:01:00"
"https://www.yahoo.com/","","2019-10-15 15:01:00"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:01:00"
"http://yahoo.com/","","2019-10-15 15:00:59"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 15:00:57"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 15:00:57"
"http://facebook.com/","","2019-10-15 15:00:54"
"https://facebook.com/","","2019-10-15 15:00:54"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:00:51"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:00:51"
"https://yahoo.com/","","2019-10-15 15:00:17"
"https://www.yahoo.com/","","2019-10-15 15:00:17"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 15:00:17"
"http://yahoo.com/","","2019-10-15 15:00:15"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 15:00:13"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 15:00:12"
"http://facebook.com/","","2019-10-15 15:00:11"
"https://facebook.com/","","2019-10-15 15:00:11"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 15:00:09"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 15:00:08"
"https://yahoo.com/","","2019-10-15 14:59:33"
"https://www.yahoo.com/","","2019-10-15 14:59:33"
"https://sg.yahoo.com/?p=us","Yahoo Singapore | News, Finance and Lifestyle","2019-10-15 14:59:33"
"http://yahoo.com/","","2019-10-15 14:59:32"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 14:59:24"
"http://facebook.com/","","2019-10-15 14:59:23"
"https://facebook.com/","","2019-10-15 14:59:23"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 14:57:43"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 14:57:43"
"http://facebook.com/","","2019-10-15 14:57:40"
"https://facebook.com/","","2019-10-15 14:57:40"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 14:57:36"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 14:57:36"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 14:57:29"
"http://facebook.com/","","2019-10-15 14:57:28"
"https://facebook.com/","","2019-10-15 14:57:28"
"http://facebook.com/","","2019-10-15 14:57:03"
"https://facebook.com/","","2019-10-15 14:57:03"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 14:57:03"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 14:56:49"
"http://facebook.com/","","2019-10-15 14:51:53"
"https://facebook.com/","","2019-10-15 14:51:53"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 14:51:53"
"https://www.facebook.com/?_fb_noscript=1","Facebook – log in or sign up","2019-10-15 14:51:35"
"https://www.facebook.com/","Facebook – log in or sign up","2019-10-15 14:51:27"
"http://facebook.com/","","2019-10-15 14:51:26"
"https://facebook.com/","","2019-10-15 14:51:26"
"https://www.google.com/","Google","2019-10-15 14:51:19"
"https://www.google.com/search?client=firefox-b-d&q=va","va - Google Search","2019-10-15 14:51:17"
"http://yahoo.com/","","2019-10-15 14:51:16"
"https://www.google.com/","Google","2019-10-15 14:45:28"
"https://www.google.com/","Google","2019-10-15 14:31:29"
"https://www.youtube.com/","YouTube","2019-10-15 14:31:26"
"https://www.google.com/","Google","2019-10-15 14:28:53"
"https://www.google.com/search?client=firefox-b-d&q=yahoo","yahoo - Google Search","2019-10-15 14:22:46"
"https://www.google.com/","Google","2019-10-15 14:22:13"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 14:22:10"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 14:22:09"
"https://www.google.com/url?q=http://squid-web-proxy-cache.1019090.n4.nabble.com/can-t-block-streaming-td4683954.html&sa=U&ved=2ahUKEwi00vb9zZ3lAhUai3AKHRFACzQQFjABegQICBAB&usg=AOvVaw0ihLeU50GleIA3LT86ja5s","","2019-10-15 14:12:56"
"https://www.google.com/search?client=firefox-b-d&q=squid+cant+block+youtube","squid cant block youtube - Google Search","2019-10-15 14:12:48"
"https://www.google.com/search?q=face&client=firefox-b-d&gbv=1&sei=U2OlXarqCMy4vgSrxZzADQ","face - Google Search","2019-10-15 14:12:33"
"https://www.google.com/search?client=firefox-b-d&q=face","face - Google Search","2019-10-15 14:12:32"
"https://www.youtube.com/","YouTube","2019-10-15 14:12:29"
"https://www.youtube.com/","YouTube","2019-10-15 14:12:01"
"https://www.google.com/search?client=firefox-b-d&q=face","face - Google Search","2019-10-15 14:07:18"
"https://www.google.com/","Google","2019-10-15 14:06:35"
"https://www.youtube.com/","YouTube","2019-10-15 14:06:11"
"https://www.youtube.com/","YouTube","2019-10-15 14:03:54"
"https://www.youtube.com/","YouTube","2019-10-15 14:03:33"
"https://www.mozilla.org/en-US/firefox/65.0.2/whatsnew/all/?oldversion=63.0.3","See what’s new with Firefox","2019-10-15 13:57:02"
"https://www.mozilla.org/firefox/65.0.2/whatsnew/all/?oldversion=63.0.3","","2019-10-15 13:57:01"
"https://www.mozilla.org/en-US/firefox/65.0.2/whatsnew/?oldversion=63.0.3","","2019-10-15 13:57:00"
"https://www.bing.com/?scope=web&mkt=en-SG&FORM=INCOH1&pc=IC04","Bing","2019-10-15 13:57:00"
"https://www.bing.com/search?FORM=INCOH1&PC=IC04&PTAG=ICO-4bcd0d4e523dde16","","2019-10-15 13:56:58"
